distance,lat,lon,alt,speed,acc,dir,rsrp,rsrq,sinr,cqi,ta,ci,payload,throughput,rtt,region,hour,weekday
1275.64,51.51782435,7.46611621,129.6,8.14,0.0,282.85,-97,-8,2,8,9,29398276,5.0,11.3026,35,urban,13,Thursday
1393.66,51.51783459,7.4644143,129.39,12.26,0.0,265.03,-92,-8,6,9,11,26376708,9.0,14.5778,42,urban,13,Thursday
1503.67,51.5174735,7.46285995,136.96,13.81,0.0,246.99,-90,-8,3,7,13,26796291,8.0,19.042,55,urban,13,Thursday
1614.0,51.51714275,7.46137927,142.26,14.13,0.0,251.09,-85,-6,9,10,7,26378754,1.0,5.64573,78,urban,13,Thursday
1749.39,51.51676893,7.45962087,133.0,14.88,0.0,255.26,-80,-6,19,13,7,26378754,1.0,7.575760000000001,88,urban,13,Thursday
1878.91,51.516526299999995,7.45779515,129.44,13.01,0.0,257.37,-87,-7,8,8,7,26378754,0.1,5.59443,44,urban,13,Thursday
1986.38,51.51615243,7.45614191,133.85,10.02,0.0,241.3,-82,-6,16,15,10,27029251,4.0,8.134210000000001,90,urban,13,Thursday
2075.14,51.51564286,7.45523599,146.72,9.58,0.0,208.47,-83,-8,26,10,2,26378754,8.0,16.028,53,urban,13,Thursday
2412.08,51.51273599,7.45674875,153.35,12.93,0.0,130.43,-82,-8,2,8,2,26378755,4.0,20.5523,38,urban,13,Thursday
2551.0,51.51200829,7.45836734,152.75,13.94,0.0,127.21,-87,-6,6,9,2,26378755,4.0,15.5491,60,urban,13,Thursday
2677.57,51.51127134,7.45998199,153.33,14.4,0.0,129.72,-87,-8,12,8,2,26378755,2.0,11.8519,67,urban,13,Thursday
2818.26,51.51041611,7.46141485,158.22,8.91,0.0,135.38,-90,-8,13,8,2,26378755,7.0,19.4107,37,urban,13,Thursday
2907.56,51.50996392,7.46248148,161.01,10.53,0.0,117.33,-82,-6,3,6,4,27299332,2.0,13.985999999999999,38,urban,13,Thursday
3009.51,51.50987101,7.46419435,158.62,7.8,0.0,92.42,-82,-6,16,10,4,27299332,2.0,8.62534,41,urban,13,Thursday
3102.36,51.50984934,7.46558862,157.89,11.53,0.0,93.44,-92,-7,10,11,4,27299332,0.5,5.28402,38,urban,13,Thursday
162.94,51.51046404,7.47044189,149.03,11.19,-0.52,56.37,-99,-7,5,2,7,26379013,10.0,30.3951,36,urban,13,Thursday
225.41,51.51082955,7.47102961,150.43,3.33,-1.08,43.33,-90,-7,14,15,5,27256325,0.5,6.54664,50,urban,13,Thursday
235.27,51.5108801,7.47107818,150.13,0.0,0.0,38.96,-87,-5,17,13,5,27256325,4.0,16.3265,41,urban,13,Thursday
420.69,51.51233532,7.47273451,142.6,3.83,-1.1,8.74,-82,-6,25,15,5,27256325,6.0,14.5366,51,urban,13,Thursday
428.78,51.51236263,7.47273599,143.15,0.0,0.0,8.07,-91,-7,13,11,5,27256325,8.0,20.8266,37,urban,13,Thursday
428.78,51.51236263,7.47273599,142.64,0.0,0.0,8.07,-89,-6,16,15,5,27256325,3.0,9.1047,53,urban,13,Thursday
428.78,51.51236263,7.47273599,142.6,0.0,0.0,8.07,-90,-6,17,4,5,27256325,9.0,23.8332,37,urban,13,Thursday
494.02,51.51323816,7.47281881,159.6,10.9,0.0,2.77,-90,-6,15,10,5,27256325,7.0,11.787,45,urban,13,Thursday
549.52,51.51370532,7.47290801,164.85,7.09,0.0,3.42,-93,-7,12,11,10,29398276,1.0,6.5735399999999995,39,urban,13,Thursday
576.8,51.51396523,7.47289505,168.6,0.0,0.0,359.95,-90,-7,25,15,9,29398276,0.1,5.55558,37,urban,13,Thursday
626.06,51.51452852,7.47292131,149.54,6.42,0.0,4.1,-91,-8,22,10,9,29398276,4.0,15.5415,39,urban,13,Thursday
707.26,51.51526879,7.47300792,147.36,12.66,0.0,359.81,-92,-6,17,9,9,29398276,0.1,5.03147,83,urban,13,Thursday
890.86,51.51655683,7.47140169,131.43,14.71,0.0,299.12,-97,-6,9,11,9,29398276,5.0,10.3093,41,urban,13,Thursday
1027.14,51.5170324,7.46953877,128.35,13.04,-0.54,289.55,-93,-6,10,15,9,29398276,10.0,21.750999999999998,53,urban,13,Thursday
1132.53,51.51732599,7.46813975,125.13,13.55,0.0,290.86,-94,-6,14,14,9,29398276,3.0,11.6732,37,urban,13,Thursday
1243.74,51.51772015,7.46670001,127.64,11.8,0.0,289.88,-97,-7,14,9,9,29398276,0.5,3.4100599999999996,35,urban,13,Thursday
1421.46,51.51775214,7.46402611,126.45,10.43,0.0,256.93,-92,-8,3,9,13,26796291,2.0,8.7146,60,urban,13,Thursday
1679.77,51.51689146,7.46040185,125.6,14.03,0.36,252.0,-87,-6,17,11,7,26378754,8.0,19.0703,47,urban,13,Thursday
1899.36,51.51646819,7.45745213,134.65,3.28,-2.57,258.95,-89,-7,8,8,10,27029251,8.0,17.9574,46,urban,13,Thursday
1907.91,51.51645892,7.45732383,134.96,0.0,0.0,259.32,-84,-6,16,8,10,27029251,4.0,15.7403,36,urban,13,Thursday
1955.93,51.51617601,7.45621124,135.32,9.2,0.38,240.64,-87,-7,4,11,10,27029251,10.0,14.7248,36,urban,13,Thursday
2007.98,51.51594303,7.45562332,134.31,9.37,0.0,229.65,-89,-7,8,9,3,26378754,1.0,6.595219999999999,55,urban,13,Thursday
2097.6,51.51513272,7.45516888,145.63,8.79,-0.52,179.77,-87,-7,11,9,2,26796291,10.0,30.4067,52,urban,13,Thursday
2193.11,51.51428689,7.45537845,135.28,7.42,0.0,171.71,-73,-5,16,10,2,26796291,9.0,18.316,101,urban,13,Thursday
2210.14,51.51417212,7.4553973,135.02,0.0,0.0,171.75,-71,-7,18,8,2,26796291,5.0,16.0772,36,urban,13,Thursday
2210.14,51.51417212,7.4553973,135.11,0.0,0.0,171.75,-70,-7,16,13,2,26796291,8.0,16.3016,47,urban,13,Thursday
2210.14,51.51417212,7.4553973,135.11,0.0,0.0,171.75,-71,-7,19,11,2,26796291,3.0,13.3779,36,urban,13,Thursday
2210.14,51.51417212,7.4553973,135.2,0.0,0.0,171.75,-70,-8,2,9,2,26796291,8.0,14.1875,93,urban,13,Thursday
2210.14,51.51417212,7.4553973,135.24,0.0,0.0,171.75,-71,-8,16,8,2,26796291,9.0,13.8435,101,urban,13,Thursday
2220.07,51.51388649,7.45548123,137.5,9.33,0.0,171.22,-71,-8,11,11,2,26796291,5.0,13.0976,56,urban,13,Thursday
2316.85,51.51305442,7.45613665,151.48,14.74,0.0,138.08,-84,-10,1,5,1,26796290,1.0,7.25295,34,urban,13,Thursday
2477.96,51.51213022,7.45809048,160.4,15.39,-0.18,124.09,-90,-7,15,11,2,26378755,2.0,9.19012,60,urban,13,Thursday
2605.83,51.51149457,7.4595366,156.76,14.72,0.0,126.83,-90,-7,13,9,2,26378755,0.1,6.060630000000001,39,urban,13,Thursday
2740.27,51.51058671,7.46107159,162.94,10.99,-0.74,135.32,-90,-8,13,9,2,26378755,0.5,7.155639999999999,53,urban,13,Thursday
2818.16,51.5101878,7.46185608,161.53,0.0,0.0,134.17,-89,-8,10,9,2,26378755,6.0,12.1059,47,urban,13,Thursday
2879.67,51.50991603,7.46294025,164.19,10.52,-1.82,98.39,-88,-9,4,6,2,26378755,4.0,8.86918,39,urban,13,Thursday
2959.61,51.50987926,7.46406775,158.6,4.08,0.0,93.96,-80,-5,29,12,4,27299332,10.0,19.3283,43,urban,13,Thursday
3025.38,51.5098795,7.46529158,154.58,11.01,1.78,92.53,-92,-7,19,11,4,27299332,2.0,6.54397,37,urban,13,Thursday
124.57,51.51000483,7.46920561,148.1,11.57,0.22,66.29,-94,-7,13,9,7,26379013,0.5,7.87402,47,urban,13,Thursday
255.32,51.51065062,7.47078774,148.05,13.15,0.0,50.0,-92,-7,10,10,4,27256325,2.0,15.9521,35,urban,13,Thursday
381.54,51.51152602,7.4718553,145.27,14.23,0.0,39.33,-85,-6,18,11,4,27256325,0.5,14.1343,37,urban,13,Thursday
590.51,51.51331781,7.47294125,156.58,12.3,-1.67,3.63,-84,-5,19,12,4,27256325,10.0,14.2248,39,urban,13,Thursday
653.07,51.51377741,7.47298647,163.82,0.0,-0.36,2.33,-93,-6,14,11,10,29398276,10.0,17.0612,39,urban,13,Thursday
653.12,51.51377741,7.47298647,164.55,0.0,0.0,2.33,-92,-8,19,12,9,29398276,0.5,5.18807,57,urban,13,Thursday
714.04,51.51458158,7.47294831,157.43,6.5,0.0,5.09,-89,-7,19,11,9,29398276,5.0,20.429000000000002,37,urban,13,Thursday
733.76,51.51472825,7.47296221,155.35,0.0,0.0,5.09,-91,-6,16,11,9,29398276,1.0,9.66184,43,urban,13,Thursday
733.76,51.51472825,7.47296221,155.33,0.0,0.0,5.09,-91,-6,21,10,9,29398276,9.0,22.291,39,urban,13,Thursday
733.76,51.51472825,7.47296221,155.16,0.0,0.0,5.09,-91,-6,19,9,9,29398276,0.1,2.7397400000000003,43,urban,13,Thursday
733.76,51.51472825,7.47296221,154.6,0.0,0.0,5.09,-91,-7,13,9,9,29398276,7.0,13.4454,44,urban,13,Thursday
733.76,51.51472825,7.47296221,154.25,0.0,0.0,5.09,-90,-5,20,8,9,29398276,6.0,13.9657,45,urban,13,Thursday
735.52,51.51484361,7.47295191,157.71,6.2,0.0,0.59,-90,-5,31,9,9,29398276,8.0,20.6053,45,urban,13,Thursday
845.14,51.51579707,7.4727042,144.95,12.11,0.0,333.57,-95,-6,12,8,9,29398276,10.0,15.273,37,urban,13,Thursday
933.48,51.51638595,7.47183006,130.32,12.69,0.0,309.64,-97,-8,10,7,9,29398276,5.0,18.2815,37,urban,13,Thursday
1077.35,51.51693491,7.46985538,131.9,12.76,-0.05,292.85,-93,-7,9,7,9,29398276,8.0,17.3067,47,urban,13,Thursday
1184.6,51.51723739,7.468424799999999,131.65,10.35,0.0,290.0,-95,-7,14,9,9,29398276,5.0,17.567,37,urban,13,Thursday
1268.37,51.51759307,7.467156,137.94,10.67,-1.18,296.83,-95,-7,10,12,9,29398276,0.5,11.5942,37,urban,13,Thursday
1398.24,51.51784778,7.46532277,135.84,10.09,-0.81,275.25,-94,-7,1,6,11,26376708,3.0,9.47867,38,urban,13,Thursday
1542.46,51.51761095,7.46343913,125.78,12.4,0.0,251.39,-91,-8,2,6,13,26796291,10.0,14.6654,35,urban,13,Thursday
1620.99,51.51730578,7.46232388,136.33,9.33,-0.3,250.02,-88,-8,-1,7,13,26796291,7.0,22.2664,47,urban,13,Thursday
1775.87,51.51684839,7.46019166,130.46,13.3,0.0,254.24,-87,-8,8,10,7,26378754,7.0,10.9825,48,urban,13,Thursday
1848.23,51.51669277,7.45917944,129.12,14.91,0.0,257.75,-77,-6,23,12,7,26378754,0.1,4.06093,67,urban,13,Thursday
1970.97,51.51647266,7.45748142,131.62,0.0,-0.77,260.39,-85,-6,25,11,10,27029251,4.0,11.7907,38,urban,13,Thursday
2145.5,51.51538745,7.45509473,130.38,10.85,0.14,183.27,-84,-7,3,6,2,26796291,0.5,10.3627,44,urban,13,Thursday
2310.71,51.51394823,7.45546749,135.42,12.63,0.0,171.27,-76,-5,25,14,2,26796291,6.0,11.3933,43,urban,13,Thursday
2415.27,51.5130136,7.45621701,149.33,13.61,0.76,133.54,-79,-9,-2,4,1,26796290,6.0,18.8679,60,urban,13,Thursday
2564.37,51.512212,7.45795303,158.61,6.68,-4.1,123.12,-90,-8,8,9,1,26796290,10.0,24.3013,63,urban,13,Thursday
2636.67,51.5117811,7.45890549,155.01,7.92,-2.68,128.01,-88,-6,11,9,3,26378755,10.0,18.5615,66,urban,13,Thursday
2666.7,51.51167412,7.45916751,155.77,0.0,0.0,132.24,-89,-9,13,7,3,26378755,6.0,19.0703,86,urban,13,Thursday
2666.7,51.51167412,7.45916751,156.34,0.0,0.0,132.24,-87,-6,13,10,3,26378755,9.0,23.1437,40,urban,13,Thursday
2666.7,51.51167412,7.45916751,156.72,0.0,0.0,132.24,-87,-7,28,10,3,26378755,0.1,3.03031,59,urban,13,Thursday
2666.7,51.51167412,7.45916751,156.75,0.0,0.0,132.24,-87,-6,26,9,3,26378755,9.0,17.2373,50,urban,13,Thursday
2685.52,51.51133967,7.4598459,151.12,12.59,2.52,124.54,-88,-7,29,8,3,26378755,6.0,31.746,45,urban,13,Thursday
2851.75,51.51032473,7.461599900000001,162.09,9.18,0.0,132.77,-88,-7,27,10,3,26378755,8.0,16.285,35,urban,13,Thursday
2880.85,51.510194399999996,7.46189807,162.3,0.0,0.0,130.72,-88,-9,17,7,3,26378755,4.0,19.3939,45,urban,13,Thursday
2880.85,51.510194399999996,7.46189807,162.5,0.0,0.0,130.72,-85,-7,11,8,3,26378755,5.0,18.9036,47,urban,13,Thursday
2880.85,51.510194399999996,7.46189807,162.33,0.0,0.0,130.72,-85,-7,26,8,3,26378755,10.0,20.1309,46,urban,13,Thursday
3010.06,51.50988626,7.46399474,159.31,4.21,0.0,93.37,-86,-10,10,12,4,27299332,4.0,14.4209,44,urban,13,Thursday
3085.96,51.5098889,7.46531684,153.17,9.58,-0.09,93.16,-91,-8,9,15,4,27299332,3.0,9.12895,50,urban,13,Thursday
137.05,51.50995128,7.46915708,149.44,11.86,0.0,65.86,-94,-8,9,7,7,26379013,0.5,4.1067800000000005,38,urban,13,Thursday
277.05,51.51068388,7.47087177,145.07,13.71,0.0,48.02,-86,-7,22,11,5,27256325,4.0,15.2164,53,urban,13,Thursday
425.73,51.51180596,7.47223553,141.02,13.92,-0.64,39.44,-87,-6,32,12,5,27256325,6.0,19.8923,36,urban,13,Thursday
554.8,51.51282999,7.47287768,145.98,15.29,0.0,5.01,-89,-6,21,12,5,27256325,3.0,12.6984,107,urban,13,Thursday
725.86,51.514349100000004,7.47297584,153.26,15.2,0.0,2.7,-92,-6,6,6,9,29398276,7.0,18.082,41,urban,13,Thursday
872.75,51.51566689,7.47286155,142.87,13.68,0.0,339.25,-92,-6,13,15,9,29398276,4.0,10.0883,35,urban,13,Thursday
1020.18,51.51658176,7.4712704,133.54,16.08,0.0,296.64,-97,-7,2,13,9,29398276,8.0,21.0665,40,urban,13,Thursday
1168.76,51.517114500000005,7.46905076,139.0,16.39,-0.37,289.25,-94,-6,27,15,9,29398276,3.0,10.5448,42,urban,13,Thursday
1352.72,51.51770722,7.46674223,142.63,13.64,0.0,291.19,-94,-6,10,15,9,29398276,6.0,9.7107,52,urban,13,Thursday
1481.05,51.51786795,7.46483877,136.68,15.03,0.0,270.03,-95,-8,3,9,11,26376708,3.0,6.27779,36,urban,13,Thursday
1762.69,51.51700946,7.46100188,134.36,14.34,0.0,252.53,-86,-7,11,11,7,26378754,10.0,29.0381,46,urban,13,Thursday
1909.69,51.51665043,7.45892141,135.12,14.03,0.0,258.75,-77,-5,20,1,7,26378754,4.0,11.5025,59,urban,13,Thursday
2021.41,51.51645853,7.45739985,133.41,2.35,0.0,251.52,-87,-6,10,6,10,27029251,8.0,15.4814,42,urban,13,Thursday
2023.39,51.51645973,7.45738044,133.4,0.0,0.0,251.52,-85,-5,14,14,10,27029251,1.0,6.36943,88,urban,13,Thursday
2040.88,51.51635028,7.45684137,135.12,7.53,0.94,250.98,-87,-6,9,11,10,27029251,0.5,7.504689999999999,42,urban,13,Thursday
2251.34,51.51486076,7.45519237,134.1,12.2,0.0,176.25,-83,-7,13,11,3,26796291,10.0,20.7093,37,urban,13,Thursday
2382.16,51.51370787,7.45549922,141.52,11.61,0.0,168.0,-70,-8,20,11,3,26796291,9.0,18.3861,42,urban,13,Thursday
2474.08,51.51300847,7.45625058,155.44,9.35,0.0,123.53,-88,-11,13,7,1,26796290,8.0,20.069000000000003,37,urban,13,Thursday
2705.98,51.51174508,7.45906594,160.53,2.13,-3.31,128.91,-91,-8,10,8,2,26378755,9.0,21.1144,53,urban,13,Thursday
2710.87,51.51173311,7.45911087,159.82,0.0,0.0,128.91,-88,-7,10,9,2,26378755,4.0,9.70285,112,urban,13,Thursday
2710.87,51.51173311,7.45911087,161.03,0.0,0.0,128.91,-89,-8,14,8,2,26378755,7.0,16.5582,46,urban,13,Thursday
2799.6,51.51082416,7.46061287,168.92,12.95,0.0,139.91,-90,-7,12,8,2,26378755,6.0,11.7561,134,urban,13,Thursday
2896.25,51.51020853,7.46180022,169.68,3.33,-0.96,133.21,-90,-9,6,6,2,26378755,8.0,17.5103,55,urban,13,Thursday
2902.45,51.51018323,7.461894099999999,169.08,0.0,0.0,129.89,-85,-6,11,8,5,27299332,10.0,20.01,36,urban,13,Thursday
2902.45,51.51018323,7.461894099999999,168.46,0.0,0.0,129.89,-85,-6,12,12,5,27299332,5.0,16.3733,37,urban,13,Thursday
2902.45,51.51018323,7.461894099999999,167.87,0.0,0.0,129.89,-85,-7,5,9,5,27299332,8.0,17.5198,56,urban,13,Thursday
2913.37,51.51007583,7.46214209,168.4,6.16,0.0,122.11,-84,-7,6,7,5,27299332,3.0,11.1008,53,urban,13,Thursday
3011.43,51.50988325,7.46389227,156.75,4.95,0.0,91.44,-82,-6,17,11,5,27299332,9.0,15.025,40,urban,13,Thursday
3060.42,51.5098841,7.46473161,155.37,9.08,0.0,94.12,-87,-7,6,9,5,27299332,4.0,11.0079,37,urban,13,Thursday
3186.12,51.50985164,7.46678933,152.73,11.93,0.24,93.78,-89,-7,10,8,5,27299332,7.0,10.479000000000001,41,urban,13,Thursday
167.88,51.51013997,7.4696603,144.35,13.09,0.0,59.12,-94,-7,10,7,7,26379013,4.0,8.674439999999999,38,urban,13,Thursday
263.68,51.51063927,7.47078629,142.6,8.64,-1.47,48.44,-88,-6,13,9,6,27256325,3.0,15.2964,41,urban,13,Thursday
303.17,51.5108814,7.471064500000001,141.0,0.0,0.0,41.2,-89,-7,14,1,6,27256325,10.0,34.1443,40,urban,13,Thursday
303.17,51.5108814,7.471064500000001,140.98,0.0,0.0,41.2,-91,-6,21,9,6,27256325,2.0,13.1148,66,urban,13,Thursday
396.79,51.51164049,7.4720242,135.76,14.16,0.0,39.32,-87,-6,21,1,6,27256325,5.0,18.3993,61,urban,13,Thursday
524.11,51.51278536,7.47283827,138.15,14.37,0.37,6.22,-89,-5,19,12,6,27256325,5.0,17.2563,35,urban,13,Thursday
684.2,51.5136354,7.4729,149.61,14.48,0.0,1.62,-92,-6,6,6,9,29398276,5.0,12.6622,37,urban,13,Thursday
754.6,51.51476969,7.47301804,141.64,1.88,0.0,3.08,-93,-6,14,9,9,29398276,0.5,5.77201,35,urban,13,Thursday
756.8,51.51476978,7.47301811,141.55,0.0,0.0,3.08,-90,-6,21,11,9,29398276,5.0,18.8235,61,urban,13,Thursday
756.8,51.51476978,7.47301811,141.77,0.0,0.0,3.08,-90,-6,21,11,9,29398276,10.0,27.8843,42,urban,13,Thursday
756.8,51.5136354,7.4729,141.56,0.0,0.0,3.08,-90,-6,33,10,9,29398276,8.0,24.015,44,urban,13,Thursday
756.8,51.51476978,7.47301811,141.3,0.0,0.0,3.08,-91,-6,21,11,9,29398276,0.1,7.01757,35,urban,13,Thursday
783.28,51.51525455,7.47300564,133.49,10.72,0.0,358.74,-95,-6,23,11,9,29398276,0.1,9.87658,38,urban,13,Thursday
969.84,51.51658118,7.47129533,129.2,15.62,0.8,294.13,-97,-7,4,11,9,29398276,5.0,11.0619,38,urban,13,Thursday
1051.61,51.5168348,7.47033978,133.54,7.94,0.0,293.26,-87,-6,22,15,9,29398276,0.1,6.83763,52,urban,13,Thursday
1182.1,51.51722177,7.46845584,136.11,11.92,0.0,288.11,-94,-6,8,11,9,29398276,9.0,17.835,37,urban,13,Thursday
1410.22,51.51783834,7.46527484,136.7,10.15,0.0,272.23,-100,-9,2,3,9,29398276,8.0,12.4103,101,urban,13,Thursday
1587.28,51.51737738,7.46286322,135.36,9.04,0.0,248.34,-88,-8,5,12,13,26796291,8.0,24.5587,52,urban,13,Thursday
1716.39,51.51700027,7.46106863,130.39,13.84,0.0,250.64,-86,-8,13,10,7,26378754,8.0,16.7715,73,urban,13,Thursday
1819.63,51.51673641,7.459647599999999,126.86,11.51,0.0,255.35,-79,-6,22,12,7,26378754,2.0,8.97364,58,urban,13,Thursday
1925.9,51.51651162,7.45806106,131.83,7.19,-0.12,257.44,-88,-12,-1,4,7,26378754,6.0,13.6325,102,urban,13,Thursday
1966.67,51.51643814,7.45744962,133.98,0.0,-0.81,257.86,-85,-6,12,12,10,27029251,4.0,13.2396,38,urban,13,Thursday
1990.67,51.51633059,7.4568979,132.5,7.12,0.0,247.61,-87,-6,14,8,10,27029251,9.0,15.2639,38,urban,13,Thursday
2049.63,51.51607339,7.45606867,132.85,8.36,0.0,237.8,-94,-8,5,5,10,27029251,4.0,17.3442,45,urban,13,Thursday
2145.9,51.51529892,7.4551150999999996,130.56,11.67,0.49,185.19,-88,-8,10,8,4,26796291,1.0,6.56814,98,urban,13,Thursday
2279.81,51.51405233,7.45545588,138.29,13.78,-0.86,171.69,-70,-6,12,9,4,26796291,2.0,13.0293,82,urban,13,Thursday
2390.04,51.51321118,7.4559237000000005,148.47,8.28,0.0,143.26,-79,-9,2,4,1,26796290,0.1,3.3195099999999997,41,urban,13,Thursday
2508.92,51.51245685,7.45750089,153.73,12.67,0.15,126.66,-80,-7,22,8,1,26378755,9.0,20.276,57,urban,13,Thursday
2633.99,51.5118056,7.45899271,158.11,6.3,-1.49,130.38,-90,-6,27,9,1,26378755,5.0,12.0301,64,urban,13,Thursday
2647.69,51.51176208,7.45907246,158.24,0.0,0.0,131.09,-88,-7,27,10,1,26378755,0.5,5.9435400000000005,66,urban,13,Thursday
2647.69,51.51176208,7.45907246,159.25,0.0,0.0,131.09,-89,-6,13,10,1,26378755,3.0,11.0193,77,urban,13,Thursday
2647.69,51.51176208,7.45907246,159.94,0.0,0.0,131.09,-88,-7,12,8,1,26378755,0.5,6.50407,48,urban,13,Thursday
2647.69,51.51176208,7.45907246,160.73,0.0,0.0,148.43,-90,-7,28,9,1,26378755,6.0,13.3556,101,urban,13,Thursday
2706.97,51.51120839,7.46004754,163.7,9.73,0.0,137.57,-89,-6,24,8,1,26378755,10.0,20.2429,61,urban,13,Thursday
2769.25,51.51073134,7.46085006,167.82,9.79,-1.0,139.5,-89,-7,22,10,1,26378755,0.1,2.62296,90,urban,13,Thursday
2863.88,51.51013769,7.4620177,166.14,0.0,-5.04,123.33,-91,-8,9,7,1,26378755,8.0,18.7354,50,urban,13,Thursday
2864.66,51.51013769,7.4620177,166.26,0.0,0.0,123.33,-87,-9,21,7,1,26378755,2.0,10.3159,55,urban,13,Thursday
2864.66,51.51013769,7.4620177,166.57,0.0,0.0,123.33,-88,-10,21,7,1,26378755,6.0,16.609,52,urban,13,Thursday
2990.31,51.50988255,7.46417623,159.59,2.52,0.0,92.19,-83,-6,18,11,5,27299332,5.0,9.63391,87,urban,13,Thursday
3033.63,51.509885100000005,7.46491423,154.86,6.69,0.02,96.25,-90,-8,3,8,5,27299332,5.0,11.1328,38,urban,13,Thursday
118.3,51.5098912,7.46899857,146.22,12.33,0.0,72.07,-94,-7,17,5,6,26379013,0.1,3.21286,38,urban,13,Thursday
424.22,51.51182187,7.47226133,139.65,15.46,0.0,38.98,-85,-5,20,13,5,27256325,1.0,8.7146,39,urban,13,Thursday
654.09,51.51375176,7.47294306,149.55,0.98,0.0,2.76,-92,-5,5,6,10,29398276,0.5,8.65801,36,urban,13,Thursday
667.73,51.51400792,7.47296983,151.5,7.64,0.0,5.76,-90,-6,35,15,10,29398276,1.0,5.53633,38,urban,13,Thursday
743.76,51.51468863,7.47298065,148.17,0.0,0.0,5.47,-91,-6,23,10,10,29398276,4.0,16.632,38,urban,13,Thursday
743.76,51.51468863,7.47298065,147.28,0.0,0.0,5.47,-91,-5,20,9,10,29398276,10.0,20.015,39,urban,13,Thursday
743.76,51.51468863,7.47298065,146.92,0.0,0.0,5.47,-91,-6,20,7,10,29398276,5.0,16.1421,67,urban,13,Thursday
743.76,51.51468863,7.47298065,146.59,0.0,0.0,5.47,-91,-6,22,10,10,29398276,8.0,23.3406,50,urban,13,Thursday
743.76,51.51468863,7.47298065,146.15,0.0,0.0,5.47,-91,-6,24,12,10,29398276,6.0,21.1921,35,urban,13,Thursday
949.15,51.5164546,7.47169924,129.6,16.88,0.0,298.37,-97,-7,10,7,10,29398276,4.0,13.3278,35,urban,13,Thursday
1108.97,51.51695464,7.46971694,133.06,16.11,0.0,289.27,-92,-6,8,9,10,29398276,3.0,10.9141,51,urban,13,Thursday
1234.44,51.51733851,7.46791454,134.51,6.86,-1.44,293.68,-92,-6,14,8,9,29398276,6.0,21.0896,38,urban,13,Thursday
1341.06,51.51775189,7.46646993,134.83,14.3,0.0,290.85,-96,-8,12,7,9,29398276,6.0,17.6665,37,urban,13,Thursday
1463.88,51.51784418,7.46462605,134.38,10.26,0.0,266.39,-98,-12,1,5,11,26376708,3.0,8.36237,38,urban,13,Thursday
1546.26,51.51763135,7.4634488,130.09,7.46,0.0,249.56,-88,-7,10,8,13,26796291,5.0,14.5085,60,urban,13,Thursday
1630.29,51.5172874,7.46241361,147.66,8.48,0.0,249.66,-89,-7,13,7,8,26378754,8.0,18.7518,66,urban,13,Thursday
1698.08,51.51705448,7.46150898,139.43,8.28,0.0,250.71,-85,-6,12,9,8,26378754,5.0,13.7883,66,urban,13,Thursday
1809.62,51.51676428,7.45982386,131.82,14.41,0.0,254.28,-77,-5,26,15,8,26378754,1.0,8.88889,89,urban,13,Thursday
1941.85,51.5165258,7.4579469,126.64,7.32,0.0,257.11,-88,-7,9,8,8,26378754,3.0,11.2202,66,urban,13,Thursday
1967.61,51.51648382,7.4574544000000005,128.43,0.0,0.0,258.45,-85,-6,14,10,10,27029251,7.0,17.4727,37,urban,13,Thursday
1971.48,51.51646307,7.45732748,130.18,4.57,0.0,256.47,-88,-6,14,8,10,27029251,1.0,6.55201,36,urban,13,Thursday
2028.09,51.51627087,7.45651249,133.87,2.7,0.0,244.6,-88,-6,28,7,10,27029251,7.0,18.4453,41,urban,13,Thursday
2229.39,51.51461302,7.45522303,138.78,13.63,0.0,173.78,-84,-10,12,8,3,26796291,9.0,21.4733,39,urban,13,Thursday
2289.03,51.51416444,7.45537569,138.12,3.19,0.0,170.61,-69,-8,12,9,3,26796291,0.1,4.25534,38,urban,13,Thursday
2291.21,51.51414528,7.45538232,137.42,0.0,0.0,169.81,-70,-9,11,10,3,26796291,7.0,15.9453,36,urban,13,Thursday
2291.21,51.51414528,7.45538232,137.2,0.0,0.0,169.81,-70,-8,12,11,3,26796291,0.5,11.6279,44,urban,13,Thursday
2291.21,51.51414528,7.45538232,137.01,0.0,0.0,169.81,-70,-8,10,9,3,26796291,5.0,14.7874,35,urban,13,Thursday
2291.21,51.51414528,7.45538232,136.83,0.0,0.0,169.81,-71,-9,9,7,3,26796291,10.0,17.9533,37,urban,13,Thursday
2291.21,51.51414528,7.45538232,136.9,0.0,0.0,169.81,-70,-7,10,12,3,26796291,1.0,5.2321800000000005,43,urban,13,Thursday
2335.68,51.5135786,7.45557641,141.05,13.3,0.0,166.66,-69,-8,13,10,3,26796291,10.0,14.4014,54,urban,14,Thursday
2417.04,51.51297704,7.45625118,141.81,14.36,0.0,135.14,-82,-8,9,6,1,26796290,5.0,22.9753,38,urban,14,Thursday
2619.74,51.51197089,7.45857502,158.78,15.55,0.0,126.81,-88,-6,10,8,3,26378755,8.0,12.4031,47,urban,14,Thursday
2723.04,51.51141026,7.45981368,148.9,14.92,0.0,127.31,-89,-7,9,8,3,26378755,4.0,16.0401,74,urban,14,Thursday
2856.34,51.51051676,7.46132881,151.4,10.49,0.0,135.18,-90,-7,13,8,3,26378755,1.0,5.22193,66,urban,14,Thursday
2900.14,51.51023936,7.46177991,159.53,0.0,0.0,122.49,-90,-9,7,6,3,26378755,2.0,8.47907,98,urban,14,Thursday
